"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"MD",1997,-0.488436698913574,0,0,0.0494702383875847,0.869370698928833,1,1.21118485927582,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MA",1997,-0.488436698913574,1,3.25,0.250436276197433,2.19354701042175,0,1.52900731563568,1.11748230457306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MI",1997,-0.488436698913574,1,9,0.924189150333405,0.581225156784058,0,0.605800330638885,2.62854909896851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MN",1997,-0.488436698913574,0,0,-0.0246066190302372,0.548566341400146,0,0.791910886764526,-0.139002457261086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MS",1997,-0.488436698913574,1,12,-0.39813044667244,-1.47818660736084,0,-0.574008226394653,-0.566043078899384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MO",1997,-0.488436698913574,1,4.32999992370605,0.110370434820652,-0.079176053404808,1,0.364765971899033,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MT",1997,-0.488436698913574,1,7.5,-0.752991676330566,-1.22386372089386,1,-0.373029917478561,-1.00950837135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NE",1997,-0.488436698913574,1,8.5,-0.60320633649826,-1.16552555561066,0,0.42983478307724,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NV",1997,-0.488436698913574,1,10,-0.588598132133484,-0.962168157100677,0,0.89021360874176,-0.286824256181717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NH",1997,-0.488436698913574,0,0,-0.696661829948425,-0.419294208288193,0,0.982394576072693,-1.32978880405426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NJ",1997,-0.488436698913574,0,0,0.625156819820404,1.18219470977783,1,1.82251584529877,1.01893448829651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NM",1997,-0.488436698913574,0,0,-0.586579501628876,-0.170614138245583,0,-0.359386205673218,-1.17375481128693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NY",1997,-0.488436698913574,0,0,2.58788919448853,1.33508610725403,0,1.40831518173218,2.62033677101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NC",1997,-0.488436698913574,0,0,0.519480466842651,-0.327179789543152,0,0.302146166563034,-0.385372072458267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"ND",1997,-0.488436698913574,1,3,-0.798149764537811,0.27816304564476,1,-0.202486619353294,-1.13269317150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"OH",1997,-0.488436698913574,1,8,1.2002922296524,0.0288873612880707,1,0.45939564704895,0.977872967720032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"OK",1997,-0.488436698913574,1,11.5,-0.286073833703995,-1.76740717887878,0,-0.244816437363625,-0.0650916770100594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"OR",1997,-0.488436698913574,1,7,-0.298974812030792,0.34538209438324,0,0.44347819685936,-0.352522850036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"PA",1997,-0.488436698913574,0,0,1.37901794910431,0.624090969562531,1,0.627489924430847,0.715078711509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"RI",1997,-0.488436698913574,0,0,-0.727514266967773,1.36153602600098,0,0.592506527900696,-0.681015610694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"SC",1997,-0.488436698913574,0,0,-0.194538980722427,-0.386874467134476,0,-0.146338760852814,-0.500344514846802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"SD",1997,-0.488436698913574,1,7.5,-0.780378520488739,-0.339314162731171,1,0.0408214889466763,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"TN",1997,-0.488436698913574,0,0,0.113762713968754,-0.770467281341553,0,0.15696582198143,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"TX",1997,-0.488436698913574,0,0,2.79168343544006,-0.535990595817566,0,0.247397288680077,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"UT",1997,-0.488436698913574,1,10,-0.521715342998505,-0.779252231121063,1,-0.206334933638573,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"VT",1997,-0.488436698913574,0,0,-0.808017671108246,0.758293032646179,1,0.236552491784096,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"VA",1997,-0.488436698913574,0,0,0.363849073648453,-0.333765059709549,0,0.864151179790497,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"WA",1997,-0.488436698913574,1,8,0.14676670730114,0.208704084157944,0,0.854705631732941,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"WV",1997,-0.488436698913574,0,0,-0.578254103660583,1.13885283470154,0,-0.506665647029877,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"WI",1997,-0.488436698913574,0,0,0.0699451863765717,0.29914602637291,0,0.506972789764404,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"WY",1997,-0.488436698913574,1,15,-0.828286290168762,-1.21928799152374,1,0.27223539352417,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"AZ",1998,-0.385266661643982,1,12.5,-0.00205061491578817,-0.25252777338028,1,0.241867765784264,-0.0897285640239716,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"AR",1998,-0.446523874998093,1,9,-0.426471203565598,-0.0370722971856594,0,-0.270354032516479,-0.754926443099976,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"CO",1998,0.0225005503743887,1,5,-0.146222919225693,-0.153240516781807,0,1.20120716094971,-0.196488693356514,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"DE",1998,0.760909855365753,0,0,-0.776784658432007,0.426187366247177,0,1.06583166122437,-0.368947505950928,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"GA",1998,-0.397507190704346,0,0,0.558350801467896,-0.45982301235199,1,0.563771665096283,-0.73028951883316,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"IL",1998,-0.0413665995001793,1,8,1.38729810714722,0.419380277395248,0,1.22635316848755,0.329099744558334,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"IN",1998,-0.318509608507156,0,0,0.207717299461365,-0.350254744291306,0,0.504351258277893,-0.738501846790314,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"IA",1998,-0.344414114952087,0,0,-0.374462008476257,-0.311495691537857,1,0.441658288240433,-0.262187272310257,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"ME",1998,0.599031090736389,1,10,-0.683554947376251,1.38475942611694,0,0.29198744893074,-0.804200410842896,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MD",1998,0.633302748203278,0,0,0.0583337843418121,1.30811011791229,1,1.46937417984009,-0.0568793378770351,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MI",1998,-0.23447972536087,1,9,0.931502282619476,0.58577173948288,0,0.771484971046448,2.62854909896851,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MN",1998,-0.0996801182627678,0,0,-0.0152003858238459,0.351360380649567,0,1.08116030693054,-0.139002457261086,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MS",1998,-0.454046696424484,1,12,-0.392897248268127,-1.21563708782196,0,-0.46273872256279,-0.566043078899384,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MO",1998,-0.44297194480896,1,4.32999992370605,0.117999672889709,-0.0130199082195759,1,0.478171765804291,0.0170315690338612,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"MT",1998,-0.435319453477859,1,7.5,-0.75250917673111,-0.37114018201828,1,-0.180276125669479,-1.00950837135315,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NV",1998,-0.279416918754578,1,10,-0.571846008300781,0.133698388934135,0,1.0039998292923,-0.286824256181717,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NH",1998,0.833335757255554,0,0,-0.693556368350983,-0.603811383247375,0,1.24633228778839,-1.32978880405426,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NJ",1998,0.554726839065552,0,0,0.638058364391327,0.876029551029205,1,2.04687213897705,1.01893448829651,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NM",1998,-0.238909214735031,0,0,-0.583073437213898,-0.259953171014786,0,-0.252269506454468,-1.17375481128693,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NC",1998,-0.328768819570541,0,0,0.548118472099304,-0.181277975440025,0,0.467148661613464,-0.385372072458267,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"OH",1998,-0.234069243073463,1,8,1.20671927928925,0.0915503650903702,1,0.628359198570251,0.977872967720032,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"OK",1998,-0.488436698913574,1,11.5,-0.280004411935806,-1.62541079521179,0,-0.106732569634914,-0.0650916770100594,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"OR",1998,0.191109821200371,1,7,-0.289922684431076,0.378911107778549,0,0.576344609260559,-0.352522850036621,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"PA",1998,0.116422832012177,0,0,1.38237607479095,0.539322853088379,1,0.794736325740814,0.715078711509705,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"SC",1998,-0.393763035535812,0,0,-0.183343142271042,-0.405601471662521,0,0.0117641463875771,-0.500344514846802,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"TN",1998,-0.355643600225449,0,0,0.127078339457512,-0.447489798069,0,0.440280318260193,-0.648166358470917,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"VA",1998,0.0618034116923809,0,0,0.377338260412216,-0.248827964067459,0,1.06049239635468,-0.377159714698792,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"WA",1998,0.153833016753197,1,8,0.164595901966095,0.319512575864792,0,1.14919257164001,0.0170315690338612,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"WV",1998,-0.377821415662766,0,0,-0.578913033008575,1.4887866973877,0,-0.418474704027176,-0.65637868642807,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"WY",1998,-0.437342971563339,1,15,-0.828035116195679,-1.14890718460083,1,0.459915012121201,-1.14090549945831,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"AZ",1999,-0.333681672811508,1,12.5,0.0243657026439905,-0.464864820241928,1,0.290621072053909,-0.0897285640239716,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"CO",1999,0.235391095280647,1,5,-0.125655084848404,0.134874448180199,1,1.36976873874664,-0.196488693356514,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"IL",1999,0.721282362937927,1,8,1.40369021892548,0.654406666755676,0,1.28028917312622,0.329099744558334,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"IA",1999,0.303687453269958,0,0,-0.3716861307621,0.0457486994564533,0,0.439079731702805,-0.262187272310257,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"ME",1999,0.889022469520569,1,10,-0.682110607624054,0.910476863384247,0,0.375045388936996,-0.804200410842896,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MI",1999,1.067049741745,1,9,0.940749049186707,0.24157951772213,1,0.867099106311798,2.62854909896851,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MS",1999,-0.350876659154892,1,12,-0.388464361429214,-0.77086615562439,0,-0.449650347232819,-0.566043078899384,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MO",1999,-0.0337891429662704,1,4.32999992370605,0.125555753707886,0.00361085869371891,1,0.5290647149086,0.0170315690338612,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"MT",1999,-0.275967746973038,1,7.5,-0.751554667949677,-0.0981655642390251,1,-0.171774566173553,-1.00950837135315,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NM",1999,-0.426054835319519,0,0,-0.580328404903412,0.213224619626999,0,-0.25181782245636,-1.17375481128693,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"OH",1999,0.644654750823975,1,8,1.21121692657471,0.244607493281364,1,0.671962440013885,0.977872967720032,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"OK",1999,-0.378200232982635,1,11.5,-0.273995906114578,-1.40543699264526,0,-0.0784192234277725,-0.0650916770100594,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"PA",1999,0.826475381851196,0,0,1.38578581809998,0.437438488006592,1,0.886646330356598,0.715078711509705,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"SC",1999,-0.299089372158051,0,0,-0.172916784882545,0.366230607032776,0,0.0762742832303047,-0.500344514846802,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"TN",1999,-0.302526354789734,0,0,0.139989480376244,0.0173781793564558,0,0.481376022100449,-0.648166358470917,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"VA",1999,0.0618034116923809,0,0,0.396002531051636,-0.170586436986923,0,1.21608650684357,-0.377159714698792,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"WV",1999,-0.15659087896347,0,0,-0.579629480838776,1.37427866458893,0,-0.40263557434082,-0.65637868642807,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"AZ",2000,0.336923480033875,1,12.5,0.0500828810036182,-0.457429230213165,1,0.408997982740402,0.296250402927399,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"NM",2000,0.572055160999298,0,0,-0.577860951423645,-0.342518031597137,0,-0.0988451614975929,-0.713864922523499,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"OK",2000,-0.0107453595846891,1,11.5,-0.270758181810379,-1.54697620868683,0,0.12336677312851,-0.0733038857579231,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"PA",2000,0.616089403629303,0,0,1.38961589336395,-0.0100094536319375,1,1.05134189128876,1.17496860027313,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"SC",2000,0.33206844329834,0,0,-0.163600996136665,-0.174351826310158,0,0.179123595356941,-0.590680122375488,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"TN",2000,0.228646039962769,0,0,0.152214646339417,-0.909708559513092,0,0.563878059387207,-0.65637868642807,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"WV",2000,0.064639687538147,0,0,-0.580527901649475,0.41833820939064,0,-0.31535080075264,-0.582467794418335,3,9,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"AZ",2001,-0.488436698913574,1,12.5,0.0713111162185669,-0.295266658067703,0,0.394957453012466,0.296250402927399,4,16,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"NM",2001,-0.488436698913574,0,0,-0.575889110565186,0.416996657848358,0,0.084890753030777,-0.713864922523499,4,16,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"SC",2001,-0.488436698913574,0,0,-0.155934154987335,-0.287061005830765,0,0.179210752248764,-0.590680122375488,4,16,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"TN",2001,-0.488436698913574,0,0,0.16106578707695,-0.433269381523132,0,0.541906177997589,-0.65637868642807,4,16,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"WV",2001,-0.488436698913574,0,0,-0.581569671630859,1.17508053779602,1,-0.225492626428604,-0.582467794418335,4,16,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"SC",2002,-0.456878811120987,0,0,-0.147885963320732,0.125409156084061,0,0.178455784916878,-0.590680122375488,5,25,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"AL",2005,-0.488436698913574,0,0,-0.0610087141394615,-0.451994717121124,0,0.42150604724884,-0.53319388628006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"AK",2005,-0.488436698913574,1,10,-0.794909834861755,-0.453518033027649,1,1.61734700202942,0.255188852548599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"AZ",2005,-0.488436698913574,1,12.5,0.177667632699013,-0.0563072971999645,0,0.741632997989655,0.296250402927399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"AR",2005,-0.488436698913574,1,9,-0.397360801696777,0.0986625850200653,0,0.0927537754178047,-0.738501846790314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"CA",2005,-0.488436698913574,1,6.5,5.81683158874512,0.630245625972748,0,1.69281470775604,3.53190445899963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"CO",2005,-0.488436698913574,1,5,-0.0493345074355602,0.174323543906212,0,1.63804662227631,0.0498809143900871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"CT",2005,-0.488436698913574,0,0,-0.26086887717247,1.69777524471283,0,3.19282698631287,-0.0486670024693012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"DE",2005,-0.488436698913574,0,0,-0.761399984359741,0.796573400497437,0,1.62453460693359,-0.393584400415421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"FL",2005,-0.488436698913574,1,8,2.43472743034363,-0.0424256362020969,1,1.29721975326538,0.222339615225792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"GA",2005,-0.488436698913574,0,0,0.758123874664307,-0.21821753680706,1,0.823282241821289,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"HI",2005,-0.488436698913574,0,0,-0.677236378192902,1.83290886878967,0,1.20737743377686,0.23876416683197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"ID",2005,-0.488436698913574,1,6,-0.651754438877106,-0.886445164680481,1,0.365875422954559,-0.475707650184631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"IL",2005,-0.488436698913574,1,8,1.45086669921875,0.87505304813385,1,1.49818003177643,0.534407794475555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"IN",2005,-0.488436698913574,0,0,0.260319381952286,0.127812176942825,1,0.575316548347473,-0.771351158618927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"IA",2005,-0.488436698913574,0,0,-0.362881988286972,0.164881691336632,0,0.804882228374481,-0.212913364171982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"KS",2005,-0.488436698913574,0,0,-0.404092311859131,-0.808700323104858,0,0.893143594264984,-0.582467794418335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"KY",2005,-0.488436698913574,0,0,-0.133792787790298,-0.370309054851532,0,0.27330157160759,-0.393584400415421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"LA",2005,-0.488436698913574,0,0,-0.0597257055342197,-0.207196712493896,1,0.292995095252991,-0.549618542194366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"ME",2005,-0.488436698913574,1,10,-0.672336399555206,1.8800288438797,1,0.72409588098526,-0.878111302852631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
"MD",2005,-0.488436698913574,0,0,0.131278067827225,1.08349859714508,0,2.30446338653564,-0.0158176552504301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"MA",2005,-0.488436698913574,1,3.25,0.283763319253922,2.01323413848877,0,2.49061751365662,1.55273532867432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"salvia",0,0,0,0,0
"MI",2005,-0.488436698913574,1,9,0.969711482524872,0.535416424274445,0,0.811351120471954,1.19960570335388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"salvia",0,0,0,0,0
